geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
sdn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;11.5;;8.8;8.02;;;;;;;;;;;;;;;;;;;;;;19.3;23.0;;;;;;;;
sen;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.64;;;;;13.41;;;;7.4924;;
sgp;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.76;5.07;3.13;3.13;2.21;2.14;1.99;2.06;2.8;4.32;5.83;4.32;2.77;2.05;;2.21;3.18;3.41;3.45;3.45;3.87;2.6;3.68;5.21;6.57;;;;;;;;;;;;;;;;;
shn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.16;;;;;;;;;;;;;;;;;;;
slb;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.76;;;;;;;;
sle;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.26;;;;;;;;;;3.878;;;
slv;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.71;;;;;24.37;10.3;;7.09;6.83;9.8;6.58;3.36;6.84;6.43;5.88;6.48;5.32;5.78;4.45;3.74;5.22;3.22;3.2;3.42;4.8;3.9;3.73;3.63;4.93;4.1623;3.41;3.3041;3.3306;3.1377;3.469;3.8492;4.0029
smr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.9;10.9;;;;12.0;12.5;12.0;10.9;10.5;9.5;9.7;6.9;7.1;8.1;7.4;7.0;8.8;7.3;6.9;4.6;4.1;;4.8123;5.3576;;2.55;2.03;;;6.26;7.29;;7.4704;8.7007;9.4694;10.95;10.03;
spm;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;14.5;14.4;;14.0;;;18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
srb;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.86;26.21;24.71;21.03;15.9757;17.8607;20.2247;23.6989;24.9816;23.8404;20.3733;19.0119;16.1005;14.2742
ssd;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.23;;;;;;;;;
stp;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.71;0.69;0.8;0.65;0.57;0.49;;;;;;;4.9;;;;;;;;;17.8;24.93;25.04;24.78;23.55;24.59;24.51;;;;;;;;;;;
sur;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.2;;19.7;20.06;;23.08;23.2;15.03;10.89;16.77;16.03;17.07;20.38;;;;;;;;;;14.33;12.58;12.41;12.37;11.01;11.81;11.45;;
svk;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;11.7;11.8;14.100999999999999;13.79;12.681;12.842;12.5419;15.9067;18.6128;18.5535;18.7807;17.2831;19.6238;17.2299;14.7363;12.6794;10.9291;12.8287;14.5984;13.6266;14.5239;14.5259;13.6331;12.8911;10.7571;8.4081
svn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7;1.7;2.3;3.1;4.8;5.95;10.8;13.5;6.93;6.82;6.6488;6.9543;7.4731;7.4733;7.0632;6.0148;6.2699;7.0167;6.4035;7.0333;7.1878;5.8325;4.8218;5.8044;7.0192;8.1728;9.3663;10.9082;10.5478;10.0354;8.5858;7.4746
swe;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;2.01;1.75;2.77;2.97;2.82;2.43;2.03;2.06;1.4;1.6;1.6;1.6;1.6;3.33;3.53;3.16;2.88;2.19;2.17;1.7;1.52;1.806;2.948;4.615;7.645;8.139;7.8662;8.5775;9.6842;8.0252;6.8542;4.9992;4.3966;4.6221;5.0088;6.1816;7.3733;7.2547;6.466;6.5651;8.0115;8.521;7.763;7.7109;7.8877;7.6936;7.29;6.5859;6.4409
swz;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.21;;26.0;;;;;;;;;;;;;;;;;;;24.4153;
syc;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;2.7;20.46;16.2;16.6;21.0;27.98;;;;;;;;;12.48;;;;;;;;;;;4.9;;;;;;4.48;;;3.9013;4.787;4.2284;3.7271
syr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;5.8;5.1;5.4;2.1;3.9;;6.9;7.1;4.1;3.8;;;;6.73;8.2;;;;;9.83;;14.04;;6.4;12.5;14.2;;29.3;;15.2;5.0;25.53;24.08;20.93;;;23.77;25.68;24.191999999999997;22.2837;21.9978;37.0783;;;;;;
tcd;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;;;;;;;
tgo;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5653;;;;;;
tha;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26;0.32;1.33;0.71;0.54;0.72;0.8;1.02;3.03;5.83;6.15;5.87;3.94;7.53;3.52;1.55;2.41;3.4;1.49;1.82;1.62;1.34;1.12;0.9;4.6571;4.6295;3.8857;3.4264;2.336;2.1134;2.1089;1.7232;1.4495;1.2091;1.2798;1.4538;0.6222;0.68;0.53;0.4761;0.5643;0.6062;0.7143;
tjk;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;1.1;1.8;2.1;2.8;2.9;;;;;;;;;;;;3.9026;;;;;;;;
tkm;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;2.3;;;;;;;
tls;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.2612;;;10.5908;;;;
ton;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.41;;;;;;;;;;;;;;
tto;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;21.42;20.97;19.54;;11.64;10.26;8.91;7.76;7.78;7.68;8.03;9.51;9.81;10.4;25.3;23.75;24.46;21.57;23.4472;24.0016;23.4214;22.2748;20.5852;21.0115;19.4617;18.8558;16.7692;15.11;14.4319;14.5007;13.8183;11.1873;10.9651;8.6894;;;;4.3005;4.0098;4.2776;2.9496;2.5659;2.6134;2.9531;
tun;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.69;;;;;;;;17.34;;16.56;16.1;15.56;15.73;16.18;;15.1601;15.1389;15.1526;15.9384;18.7703;18.9403;27.3726;25.6059;23.0021;;22.2323;23.1232;22.7757
tur;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.06;24.77;29.14;11.09;;;9.67;8.84;8.502;7.127999999999999;7.773;9.353;8.092;7.3260000000000005;5.968;7.801;6.807;7.587000000000001;6.269;7.473;9.455;10.102;10.99;11.183;9.0994;9.148;9.9817;12.6093;11.3886;10.0719;9.3776;10.5527;11.8345;12.5913;13.6322;13.8933
tuv;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.58;;;8.6;;;;;;;;;;;;
twn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.86;1.53;1.47;1.65;2.25;2.76;2.46;2.92;2.53;1.97;1.68;1.56;1.64;1.53;1.57;1.59;1.65;1.8;2.42;2.37;2.33;2.46;2.44;3.71;4.1;4.25;3.89;3.88;3.71;3.72;3.83;4.96;4.45;3.96;3.92;3.8;3.56;3.44;3.57;3.45
tza;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;;;;;;;;;;2.9644;2.4;;;;4.4194;;;2.7;;4.29;;3.79;2.6928;;;
uga;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58;0.67;;;;;;;;;;4.2;4.49;;2.1;;;;;;;4.2892;2.44;;;;
ukr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;4.95;7.28;8.41;10.79;7.3;7.2;6.4;6.7;6.3;6.3;5.6;4.8;4.0;4.9;7.3117;;;;;;8.08;7.69;
ury;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;9.6;8.6;7.6;11.4;10.2;;;;;;;9.0;15.5;;17.56;;13.9;12.6;;;10.92;11.57;11.84;10.9;11.88;12.91;13.31;;12.72;14.59;16.76;19.43;21.13;20.41;16.4879;15.1143;14.1116;12.6225;10.8156;10.3667;9.3958;8.0691;8.2565;8.2022;8.344;8.8459;9.4442;9.4721
usa;females_aged_15plus_unemployment_rate_percent;4.1;6.0;5.7;4.4;3.6;3.3;6.0;4.9;4.8;4.7;6.8;5.9;5.9;7.2;6.2;6.5;6.2;5.5;4.8;5.2;4.8;4.7;5.9;6.9;6.6;6.0;6.7;9.3;8.6;8.2;7.2;6.8;7.4;7.9;9.4;9.2;7.6;7.4;7.1;6.2;5.6;5.4;5.5;6.4;7.0;6.6;6.0528;5.6713;5.4696;5.0736;4.6201;4.3383;4.0984;4.6538;5.6129;5.6653;5.3982;5.0965;4.6274;4.5017;5.4216;8.068999999999999;8.6213;8.4631;7.893;7.0757;6.0603;5.1785;4.7888;4.3086
uzb;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;0.5;0.5;0.5;;;;;;;;;;;;;;;;;;;;;;
vct;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.5;;;;;;;;;;;22.12;;;;;;;;;;18.6;;;;;;;;;;;;;;;;
ven;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.23;;4.13;;5.66;5.87;8.79;10.24;11.93;9.91;7.11;6.01;9.01;9.3541;9.4363;6.8504;5.5887;;12.83;14.56;14.1757;13.392000000000001;16.5258;14.6104;6.39;18.82;20.29;17.8593;13.7883;11.2951;9.2831;7.7734;9.0;9.45;9.8363;8.6804;8.5978;7.7716;7.6924;;
vgb;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.08;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7;2.55;2.16;2.4;2.14;3.26;2.33;2.63;2.44;;;1.9346;;1.5752;1.0768;0.9043;0.9329999999999999;1.0863;1.1072;1.7136;1.7016;1.7105
vut;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.24;;;;;;;;
wsm;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.18;;;;;1.63;;;;;6.82;10.2645;;10.27;;;
yem;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.86;;;;;8.17;;;;;39.62;46.31;42.19;41.54;40.88;40.23;54.71;;;;26.1333;;;
zaf;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.96;30.26;27.5958;27.895;31.315;31.066999999999997;28.691;28.2;27.144000000000002;26.396;25.7729;25.5562;26.998;27.2135;27.0611;26.5289;27.0289;27.5289;28.9973;29.4889
zmb;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.8;;;;16.74;22.4;;20.6;;;15.9;;12.0;;11.31;;;;;;;;7.71;;;;;;;;;
zwe;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.1;;;;;7.92;;;;;;;2.99;;;5.06;;4.63;;;;;4.53;;;;;;;5.9937;9.89;;14.9;;;
