geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
phl;mean_years_in_school_women_15_to_24_years;5.95;6.08;6.21;6.34;6.47;6.6;6.73;6.86;6.99;7.11;7.24;7.36;7.48;7.6;7.72;7.84;7.96;8.07;8.18;8.29;8.4;8.51;8.61;8.71;8.81;8.91;9.02;9.12;9.23;9.35;9.46;9.58;9.7;9.82;9.95;10.07;10.21;10.34;10.48;10.62;10.76;10.9;11.05;11.2;11.35;11.51
png;mean_years_in_school_women_15_to_24_years;2.38;2.45;2.52;2.6;2.67;2.75;2.83;2.91;3.0;3.08;3.17;3.26;3.35;3.44;3.54;3.63;3.73;3.83;3.94;4.04;4.15;4.26;4.37;4.48;4.59;4.71;4.83;4.95;5.08;5.2;5.33;5.47;5.6;5.74;5.87;6.02;6.16;6.3;6.45;6.6;6.75;6.9;7.05;7.21;7.36;7.52
pol;mean_years_in_school_women_15_to_24_years;7.8;7.95;8.1;8.24;8.39;8.53;8.68;8.82;8.96;9.09;9.23;9.36;9.49;9.62;9.75;9.87;9.99;10.11;10.23;10.34;10.46;10.57;10.68;10.79;10.9;11.0;11.11;11.23;11.35;11.47;11.6;11.73;11.86;11.99;12.13;12.26;12.4;12.54;12.69;12.83;12.98;13.12;13.27;13.42;13.56;13.71
prk;mean_years_in_school_women_15_to_24_years;5.79;5.93;6.07;6.21;6.36;6.51;6.66;6.81;6.96;7.12;7.27;7.43;7.59;7.75;7.91;8.07;8.24;8.4;8.56;8.73;8.9;9.06;9.23;9.4;9.57;9.74;9.9;10.07;10.24;10.41;10.58;10.75;10.91;11.08;11.25;11.41;11.58;11.74;11.9;12.06;12.23;12.39;12.54;12.7;12.86;13.01
prt;mean_years_in_school_women_15_to_24_years;4.38;4.49;4.6;4.71;4.83;4.94;5.06;5.18;5.31;5.43;5.56;5.69;5.83;5.96;6.1;6.24;6.38;6.53;6.68;6.83;6.98;7.14;7.3;7.47;7.64;7.81;7.99;8.17;8.35;8.53;8.71;8.88;9.06;9.24;9.42;9.6;9.77;9.95;10.13;10.3;10.48;10.65;10.82;11.0;11.17;11.34
pry;mean_years_in_school_women_15_to_24_years;4.21;4.32;4.43;4.54;4.66;4.78;4.89;5.01;5.14;5.26;5.38;5.51;5.63;5.76;5.89;6.02;6.15;6.28;6.41;6.55;6.68;6.81;6.95;7.08;7.22;7.35;7.5;7.64;7.78;7.93;8.08;8.23;8.38;8.54;8.7;8.85;9.01;9.18;9.34;9.5;9.66;9.83;10.0;10.16;10.33;10.49
pse;mean_years_in_school_women_15_to_24_years;4.77;4.89;5.02;5.15;5.28;5.41;5.55;5.68;5.82;5.96;6.1;6.25;6.39;6.54;6.69;6.84;6.99;7.14;7.3;7.45;7.61;7.76;7.92;8.08;8.23;8.39;8.54;8.7;8.85;9.0;9.16;9.32;9.47;9.63;9.79;9.95;10.11;10.27;10.43;10.59;10.75;10.91;11.08;11.24;11.4;11.56
qat;mean_years_in_school_women_15_to_24_years;4.59;4.71;4.84;4.96;5.09;5.22;5.35;5.49;5.63;5.76;5.9;6.05;6.19;6.34;6.48;6.63;6.79;6.94;7.09;7.25;7.4;7.56;7.72;7.88;8.04;8.2;8.35;8.51;8.67;8.82;8.98;9.14;9.3;9.46;9.62;9.78;9.94;10.11;10.27;10.43;10.59;10.75;10.91;11.08;11.24;11.4
rou;mean_years_in_school_women_15_to_24_years;7.85;7.99;8.13;8.27;8.4;8.53;8.66;8.78;8.9;9.02;9.13;9.24;9.35;9.45;9.54;9.63;9.72;9.81;9.88;9.96;10.02;10.09;10.14;10.19;10.23;10.27;10.36;10.46;10.56;10.67;10.78;10.9;11.02;11.14;11.27;11.41;11.54;11.68;11.83;11.97;12.12;12.27;12.42;12.57;12.72;12.87
rus;mean_years_in_school_women_15_to_24_years;7.16;7.31;7.46;7.62;7.77;7.93;8.08;8.24;8.39;8.55;8.7;8.85;9.01;9.16;9.31;9.45;9.6;9.75;9.89;10.03;10.17;10.3;10.44;10.57;10.7;10.83;10.96;11.08;11.21;11.34;11.47;11.6;11.73;11.86;12.0;12.14;12.28;12.42;12.56;12.7;12.85;12.99;13.14;13.29;13.43;13.58
rwa;mean_years_in_school_women_15_to_24_years;1.77;1.83;1.89;1.95;2.01;2.07;2.14;2.2;2.27;2.34;2.41;2.49;2.56;2.64;2.72;2.8;2.88;2.96;3.04;3.13;3.22;3.3;3.39;3.48;3.57;3.67;3.76;3.85;3.94;4.03;4.13;4.23;4.33;4.43;4.53;4.64;4.75;4.86;4.98;5.1;5.22;5.34;5.47;5.6;5.73;5.86
sau;mean_years_in_school_women_15_to_24_years;3.85;3.96;4.07;4.18;4.3;4.42;4.55;4.67;4.8;4.93;5.07;5.21;5.35;5.49;5.64;5.79;5.94;6.1;6.26;6.42;6.58;6.75;6.92;7.1;7.28;7.46;7.64;7.83;8.01;8.19;8.38;8.56;8.74;8.93;9.11;9.29;9.47;9.65;9.83;10.0;10.18;10.35;10.53;10.7;10.87;11.04
sdn;mean_years_in_school_women_15_to_24_years;2.06;2.13;2.2;2.27;2.35;2.43;2.51;2.6;2.69;2.78;2.87;2.96;3.06;3.16;3.27;3.37;3.48;3.59;3.7;3.82;3.94;4.06;4.18;4.3;4.43;4.56;4.66;4.77;4.88;4.98;5.1;5.21;5.32;5.43;5.55;5.67;5.79;5.91;6.04;6.16;6.29;6.42;6.56;6.69;6.83;6.97
sen;mean_years_in_school_women_15_to_24_years;1.12;1.15;1.19;1.23;1.27;1.31;1.35;1.39;1.44;1.48;1.53;1.57;1.62;1.67;1.73;1.78;1.83;1.89;1.95;2.0;2.06;2.13;2.19;2.25;2.32;2.39;2.46;2.53;2.61;2.68;2.76;2.84;2.92;3.01;3.1;3.19;3.28;3.37;3.47;3.56;3.66;3.77;3.87;3.98;4.09;4.2
sgp;mean_years_in_school_women_15_to_24_years;6.18;6.33;6.48;6.64;6.79;6.95;7.11;7.28;7.44;7.61;7.78;7.95;8.13;8.31;8.49;8.67;8.85;9.04;9.23;9.42;9.61;9.81;10.01;10.21;10.42;10.62;10.83;11.03;11.23;11.43;11.62;11.81;12.0;12.18;12.36;12.53;12.71;12.88;13.05;13.21;13.37;13.53;13.69;13.84;13.99;14.14
slb;mean_years_in_school_women_15_to_24_years;2.58;2.66;2.74;2.83;2.92;3.01;3.1;3.2;3.3;3.41;3.52;3.63;3.74;3.86;3.98;4.11;4.24;4.38;4.52;4.67;4.82;4.98;5.14;5.31;5.49;5.68;5.85;6.03;6.2;6.38;6.55;6.73;6.9;7.08;7.26;7.43;7.61;7.78;7.96;8.14;8.31;8.49;8.67;8.84;9.02;9.2
sle;mean_years_in_school_women_15_to_24_years;0.82;0.85;0.88;0.92;0.96;1.0;1.04;1.09;1.13;1.18;1.23;1.29;1.34;1.4;1.47;1.53;1.6;1.67;1.75;1.83;1.91;2.0;2.09;2.18;2.27;2.37;2.46;2.56;2.65;2.75;2.85;2.95;3.06;3.16;3.27;3.38;3.49;3.61;3.72;3.84;3.96;4.08;4.2;4.32;4.45;4.57
slv;mean_years_in_school_women_15_to_24_years;3.37;3.47;3.57;3.67;3.78;3.89;4.0;4.12;4.23;4.35;4.48;4.6;4.73;4.86;4.99;5.12;5.26;5.4;5.54;5.69;5.83;5.98;6.13;6.28;6.43;6.58;6.73;6.88;7.03;7.19;7.34;7.5;7.66;7.81;7.97;8.14;8.3;8.46;8.63;8.8;8.96;9.13;9.3;9.47;9.64;9.81
som;mean_years_in_school_women_15_to_24_years;0.61;0.63;0.65;0.68;0.7;0.72;0.74;0.77;0.79;0.82;0.85;0.87;0.9;0.93;0.96;0.99;1.03;1.06;1.09;1.13;1.16;1.2;1.24;1.28;1.32;1.36;1.4;1.45;1.49;1.54;1.59;1.64;1.69;1.74;1.8;1.85;1.91;1.97;2.03;2.09;2.16;2.22;2.29;2.36;2.43;2.5
srb;mean_years_in_school_women_15_to_24_years;4.72;4.84;4.95;5.07;5.2;5.32;5.45;5.57;5.7;5.83;5.97;6.1;6.24;6.38;6.52;6.66;6.8;6.94;7.09;7.24;7.39;7.54;7.7;7.85;8.01;8.17;8.34;8.51;8.68;8.86;9.03;9.21;9.39;9.57;9.75;9.93;10.11;10.29;10.47;10.65;10.83;11.01;11.19;11.37;11.55;11.72
ssd;mean_years_in_school_women_15_to_24_years;0.42;0.44;0.45;0.47;0.48;0.5;0.52;0.53;0.55;0.57;0.59;0.61;0.63;0.65;0.67;0.69;0.72;0.74;0.76;0.79;0.81;0.84;0.87;0.9;0.93;0.96;0.99;1.02;1.05;1.08;1.12;1.16;1.19;1.23;1.27;1.31;1.35;1.39;1.44;1.48;1.53;1.58;1.63;1.68;1.73;1.79
stp;mean_years_in_school_women_15_to_24_years;2.08;2.15;2.22;2.29;2.36;2.43;2.51;2.59;2.67;2.75;2.83;2.92;3.01;3.1;3.2;3.29;3.39;3.49;3.6;3.7;3.81;3.93;4.04;4.16;4.28;4.4;4.53;4.66;4.79;4.92;5.05;5.19;5.32;5.46;5.6;5.74;5.88;6.02;6.17;6.32;6.46;6.61;6.76;6.92;7.07;7.22
sur;mean_years_in_school_women_15_to_24_years;3.67;3.77;3.87;3.98;4.09;4.2;4.31;4.42;4.54;4.66;4.78;4.9;5.02;5.15;5.28;5.41;5.54;5.68;5.81;5.95;6.09;6.23;6.38;6.52;6.67;6.82;6.97;7.13;7.29;7.44;7.6;7.76;7.92;8.09;8.25;8.42;8.58;8.75;8.92;9.09;9.26;9.43;9.6;9.77;9.94;10.11
svk;mean_years_in_school_women_15_to_24_years;5.53;5.65;5.78;5.92;6.05;6.18;6.32;6.45;6.59;6.72;6.86;7.0;7.14;7.28;7.42;7.56;7.7;7.84;7.98;8.12;8.26;8.4;8.53;8.67;8.81;8.95;9.08;9.21;9.34;9.48;9.61;9.75;9.89;10.04;10.18;10.32;10.47;10.62;10.77;10.92;11.07;11.23;11.39;11.54;11.7;11.86
svn;mean_years_in_school_women_15_to_24_years;5.86;5.99;6.13;6.27;6.41;6.55;6.7;6.84;6.99;7.13;7.28;7.43;7.58;7.74;7.89;8.04;8.2;8.36;8.51;8.67;8.83;8.99;9.14;9.3;9.46;9.62;9.78;9.94;10.09;10.25;10.41;10.56;10.72;10.88;11.04;11.2;11.36;11.52;11.68;11.84;12.01;12.17;12.33;12.49;12.65;12.81
swe;mean_years_in_school_women_15_to_24_years;8.52;8.67;8.82;8.97;9.12;9.27;9.42;9.58;9.73;9.88;10.03;10.18;10.33;10.47;10.62;10.77;10.92;11.06;11.21;11.35;11.5;11.64;11.78;11.93;12.07;12.21;12.35;12.49;12.63;12.78;12.92;13.06;13.21;13.35;13.5;13.64;13.79;13.93;14.08;14.22;14.36;14.5;14.64;14.78;14.91;15.04
swz;mean_years_in_school_women_15_to_24_years;3.54;3.64;3.75;3.86;3.98;4.09;4.21;4.33;4.46;4.58;4.71;4.84;4.98;5.11;5.25;5.39;5.53;5.68;5.82;5.97;6.12;6.27;6.43;6.58;6.73;6.89;7.02;7.16;7.31;7.45;7.59;7.74;7.89;8.04;8.19;8.35;8.5;8.66;8.82;8.98;9.14;9.3;9.47;9.63;9.8;9.97
syc;mean_years_in_school_women_15_to_24_years;4.53;4.66;4.78;4.91;5.04;5.17;5.31;5.44;5.58;5.72;5.87;6.01;6.16;6.31;6.46;6.61;6.77;6.92;7.08;7.24;7.39;7.55;7.71;7.87;8.03;8.19;8.33;8.48;8.62;8.77;8.92;9.07;9.23;9.38;9.53;9.69;9.84;10.0;10.15;10.31;10.47;10.63;10.78;10.94;11.1;11.26
syr;mean_years_in_school_women_15_to_24_years;2.54;2.63;2.71;2.8;2.9;2.99;3.1;3.2;3.31;3.42;3.53;3.65;3.77;3.9;4.03;4.17;4.31;4.45;4.6;4.76;4.92;5.09;5.26;5.44;5.62;5.81;5.97;6.13;6.3;6.46;6.62;6.79;6.95;7.12;7.29;7.45;7.62;7.79;7.96;8.12;8.29;8.46;8.63;8.8;8.97;9.14
tcd;mean_years_in_school_women_15_to_24_years;0.62;0.64;0.66;0.69;0.71;0.73;0.76;0.78;0.81;0.84;0.87;0.89;0.92;0.95;0.99;1.02;1.05;1.09;1.13;1.16;1.2;1.24;1.28;1.33;1.37;1.41;1.46;1.51;1.56;1.62;1.67;1.72;1.78;1.84;1.9;1.96;2.02;2.09;2.15;2.22;2.29;2.36;2.43;2.51;2.58;2.66
tgo;mean_years_in_school_women_15_to_24_years;1.58;1.63;1.69;1.74;1.8;1.86;1.92;1.98;2.04;2.11;2.18;2.25;2.32;2.39;2.47;2.55;2.63;2.71;2.8;2.89;2.98;3.07;3.17;3.27;3.37;3.47;3.59;3.7;3.82;3.93;4.05;4.18;4.3;4.43;4.56;4.69;4.82;4.95;5.09;5.22;5.36;5.5;5.64;5.78;5.92;6.06
tha;mean_years_in_school_women_15_to_24_years;4.44;4.56;4.69;4.81;4.94;5.07;5.2;5.34;5.48;5.62;5.76;5.91;6.06;6.21;6.37;6.52;6.68;6.84;7.01;7.17;7.34;7.5;7.67;7.84;8.02;8.19;8.36;8.52;8.69;8.86;9.03;9.19;9.36;9.53;9.69;9.86;10.02;10.19;10.35;10.52;10.68;10.84;11.01;11.17;11.33;11.49
tjk;mean_years_in_school_women_15_to_24_years;5.38;5.51;5.64;5.77;5.9;6.04;6.17;6.3;6.44;6.57;6.71;6.84;6.98;7.11;7.25;7.38;7.51;7.64;7.77;7.9;8.02;8.15;8.27;8.39;8.51;8.62;8.72;8.83;8.94;9.05;9.16;9.28;9.4;9.52;9.64;9.77;9.9;10.03;10.17;10.31;10.45;10.59;10.74;10.89;11.04;11.2
tkm;mean_years_in_school_women_15_to_24_years;6.4;6.55;6.7;6.85;7.0;7.15;7.3;7.46;7.61;7.77;7.93;8.09;8.25;8.42;8.58;8.74;8.91;9.07;9.24;9.41;9.58;9.74;9.91;10.08;10.25;10.42;10.59;10.75;10.92;11.09;11.25;11.42;11.59;11.75;11.92;12.08;12.24;12.4;12.56;12.72;12.88;13.03;13.18;13.34;13.49;13.64
tls;mean_years_in_school_women_15_to_24_years;2.8;2.88;2.97;3.05;3.14;3.23;3.32;3.42;3.52;3.61;3.72;3.82;3.92;4.03;4.14;4.26;4.37;4.49;4.61;4.73;4.85;4.98;5.11;5.24;5.37;5.51;5.66;5.8;5.95;6.1;6.25;6.4;6.56;6.72;6.87;7.03;7.19;7.36;7.52;7.68;7.85;8.02;8.18;8.35;8.52;8.69
ton;mean_years_in_school_women_15_to_24_years;6.25;6.38;6.52;6.65;6.79;6.92;7.06;7.2;7.33;7.47;7.6;7.73;7.86;7.99;8.12;8.24;8.36;8.48;8.6;8.71;8.82;8.92;9.02;9.12;9.21;9.3;9.39;9.47;9.57;9.67;9.77;9.88;9.99;10.11;10.23;10.35;10.48;10.61;10.74;10.88;11.02;11.16;11.3;11.44;11.59;11.74
tto;mean_years_in_school_women_15_to_24_years;6.89;7.05;7.21;7.38;7.54;7.71;7.88;8.05;8.22;8.39;8.56;8.73;8.9;9.07;9.25;9.42;9.59;9.76;9.93;10.1;10.27;10.43;10.6;10.76;10.91;11.07;11.22;11.37;11.52;11.67;11.82;11.97;12.12;12.27;12.42;12.57;12.71;12.86;13.01;13.15;13.3;13.44;13.58;13.72;13.86;14.0
tun;mean_years_in_school_women_15_to_24_years;2.75;2.85;2.95;3.06;3.17;3.29;3.4;3.53;3.66;3.79;3.93;4.07;4.22;4.37;4.53;4.69;4.86;5.04;5.22;5.41;5.6;5.8;6.01;6.22;6.43;6.66;6.85;7.05;7.25;7.44;7.63;7.82;8.01;8.2;8.38;8.57;8.75;8.93;9.12;9.3;9.47;9.65;9.83;10.0;10.18;10.35
tur;mean_years_in_school_women_15_to_24_years;3.7;3.79;3.89;3.99;4.08;4.19;4.29;4.39;4.5;4.6;4.71;4.82;4.93;5.04;5.16;5.27;5.39;5.51;5.63;5.75;5.87;6.0;6.13;6.25;6.38;6.52;6.66;6.81;6.96;7.11;7.26;7.41;7.57;7.73;7.89;8.05;8.21;8.38;8.54;8.71;8.88;9.05;9.22;9.39;9.56;9.73
twn;mean_years_in_school_women_15_to_24_years;6.67;6.83;7.0;7.16;7.33;7.5;7.67;7.84;8.01;8.19;8.36;8.53;8.7;8.87;9.04;9.21;9.38;9.54;9.7;9.87;10.03;10.18;10.34;10.49;10.64;10.79;10.94;11.08;11.23;11.38;11.53;11.68;11.83;11.98;12.13;12.28;12.43;12.58;12.73;12.88;13.03;13.18;13.33;13.47;13.62;13.76
tza;mean_years_in_school_women_15_to_24_years;2.67;2.75;2.83;2.92;3.0;3.09;3.18;3.27;3.37;3.46;3.56;3.65;3.75;3.85;3.95;4.06;4.16;4.26;4.37;4.47;4.58;4.68;4.79;4.89;5.0;5.1;5.21;5.31;5.41;5.52;5.63;5.74;5.85;5.96;6.08;6.2;6.32;6.45;6.57;6.7;6.84;6.98;7.12;7.26;7.4;7.55
uga;mean_years_in_school_women_15_to_24_years;2.26;2.32;2.39;2.47;2.54;2.62;2.7;2.78;2.86;2.94;3.03;3.11;3.2;3.3;3.39;3.49;3.58;3.68;3.79;3.89;4.0;4.1;4.21;4.33;4.44;4.56;4.67;4.79;4.91;5.04;5.16;5.29;5.42;5.56;5.69;5.83;5.96;6.1;6.25;6.39;6.54;6.68;6.83;6.98;7.14;7.29
ukr;mean_years_in_school_women_15_to_24_years;6.44;6.58;6.71;6.85;6.99;7.13;7.27;7.41;7.56;7.7;7.84;7.99;8.13;8.28;8.42;8.57;8.72;8.87;9.02;9.17;9.32;9.47;9.63;9.78;9.94;10.1;10.27;10.45;10.63;10.8;10.98;11.17;11.35;11.53;11.72;11.9;12.09;12.28;12.46;12.65;12.83;13.01;13.19;13.36;13.53;13.7
ury;mean_years_in_school_women_15_to_24_years;6.32;6.45;6.58;6.72;6.84;6.97;7.1;7.23;7.36;7.48;7.6;7.73;7.84;7.96;8.08;8.19;8.3;8.4;8.51;8.6;8.7;8.79;8.88;8.96;9.04;9.11;9.2;9.29;9.39;9.5;9.6;9.72;9.83;9.95;10.08;10.21;10.34;10.47;10.6;10.74;10.88;11.02;11.17;11.31;11.46;11.61
usa;mean_years_in_school_women_15_to_24_years;11.49;11.57;11.65;11.71;11.77;11.83;11.87;11.92;11.96;11.99;12.03;12.06;12.09;12.12;12.14;12.16;12.18;12.2;12.22;12.23;12.24;12.24;12.24;12.24;12.23;12.22;12.24;12.25;12.27;12.3;12.33;12.37;12.42;12.47;12.54;12.61;12.69;12.79;12.89;13.0;13.12;13.24;13.38;13.52;13.66;13.81
uzb;mean_years_in_school_women_15_to_24_years;5.92;6.06;6.2;6.34;6.48;6.63;6.77;6.91;7.06;7.21;7.35;7.5;7.65;7.79;7.94;8.09;8.24;8.38;8.53;8.67;8.82;8.96;9.1;9.24;9.38;9.52;9.65;9.79;9.92;10.06;10.2;10.34;10.48;10.62;10.77;10.91;11.06;11.21;11.36;11.51;11.66;11.82;11.97;12.13;12.29;12.44
vct;mean_years_in_school_women_15_to_24_years;5.47;5.6;5.74;5.88;6.02;6.16;6.31;6.45;6.6;6.75;6.9;7.05;7.21;7.36;7.52;7.68;7.84;8.0;8.16;8.32;8.48;8.65;8.81;8.98;9.14;9.31;9.48;9.64;9.81;9.98;10.14;10.31;10.48;10.65;10.81;10.98;11.15;11.31;11.48;11.64;11.81;11.97;12.13;12.29;12.45;12.61
ven;mean_years_in_school_women_15_to_24_years;5.15;5.28;5.41;5.54;5.67;5.8;5.94;6.08;6.22;6.35;6.5;6.64;6.78;6.92;7.07;7.21;7.36;7.5;7.65;7.8;7.94;8.09;8.24;8.38;8.53;8.67;8.82;8.98;9.13;9.29;9.45;9.6;9.76;9.92;10.09;10.25;10.41;10.57;10.74;10.9;11.06;11.23;11.39;11.55;11.71;11.87
vnm;mean_years_in_school_women_15_to_24_years;3.9;4.0;4.11;4.22;4.33;4.44;4.56;4.67;4.79;4.91;5.03;5.15;5.28;5.4;5.53;5.66;5.79;5.92;6.05;6.19;6.32;6.46;6.6;6.74;6.88;7.02;7.17;7.31;7.46;7.61;7.77;7.92;8.08;8.24;8.4;8.56;8.72;8.89;9.05;9.22;9.39;9.56;9.73;9.9;10.07;10.24
vut;mean_years_in_school_women_15_to_24_years;3.48;3.57;3.67;3.77;3.87;3.98;4.08;4.19;4.3;4.41;4.52;4.64;4.76;4.88;5.0;5.12;5.24;5.37;5.5;5.63;5.76;5.89;6.02;6.16;6.29;6.43;6.57;6.71;6.86;7.01;7.15;7.3;7.46;7.61;7.77;7.92;8.08;8.24;8.4;8.57;8.73;8.9;9.06;9.23;9.4;9.57
wsm;mean_years_in_school_women_15_to_24_years;7.39;7.55;7.7;7.86;8.02;8.18;8.34;8.5;8.67;8.83;8.99;9.15;9.32;9.48;9.64;9.81;9.97;10.13;10.3;10.46;10.62;10.79;10.95;11.11;11.27;11.43;11.59;11.75;11.91;12.07;12.22;12.38;12.54;12.69;12.84;12.99;13.14;13.29;13.44;13.59;13.73;13.87;14.01;14.15;14.29;14.43
yem;mean_years_in_school_women_15_to_24_years;0.51;0.53;0.55;0.57;0.6;0.62;0.65;0.68;0.71;0.74;0.78;0.82;0.85;0.9;0.94;0.99;1.04;1.09;1.15;1.21;1.27;1.34;1.42;1.5;1.59;1.69;1.78;1.87;1.97;2.06;2.16;2.26;2.36;2.46;2.56;2.66;2.76;2.87;2.97;3.08;3.19;3.3;3.41;3.52;3.63;3.74
zaf;mean_years_in_school_women_15_to_24_years;4.71;4.83;4.95;5.08;5.2;5.33;5.46;5.6;5.73;5.87;6.01;6.15;6.29;6.43;6.58;6.73;6.88;7.03;7.18;7.34;7.49;7.65;7.81;7.97;8.13;8.3;8.46;8.63;8.8;8.97;9.14;9.31;9.48;9.65;9.82;9.99;10.16;10.33;10.5;10.67;10.84;11.01;11.17;11.34;11.51;11.67
zmb;mean_years_in_school_women_15_to_24_years;2.74;2.82;2.91;2.99;3.08;3.17;3.26;3.36;3.45;3.55;3.65;3.75;3.85;3.95;4.06;4.16;4.27;4.38;4.49;4.6;4.71;4.82;4.94;5.05;5.17;5.28;5.4;5.51;5.63;5.75;5.87;5.99;6.12;6.24;6.37;6.51;6.64;6.78;6.92;7.06;7.21;7.35;7.5;7.65;7.81;7.96
zwe;mean_years_in_school_women_15_to_24_years;4.28;4.39;4.51;4.62;4.74;4.87;4.99;5.12;5.24;5.37;5.5;5.64;5.77;5.91;6.04;6.18;6.32;6.47;6.61;6.75;6.9;7.04;7.19;7.33;7.48;7.63;7.77;7.91;8.06;8.21;8.36;8.51;8.66;8.82;8.97;9.13;9.29;9.45;9.61;9.77;9.93;10.1;10.26;10.42;10.59;10.75
